wav_filename,transcript
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0004.wav,el día de hoy voy a hablar a cerca de la ética el odio y el papel de la ciudadanía en la construcción de nuestro futuro como personas y como país
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0005.wav,frente al clima de violencia que está viviendo el país en este momento yo nací en mil novecientos setenta y seis e crecí en una familia tradicional mexicana de niño tuve una vida bastante normal
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0006.wav,tema que no es menor porque sin país pues nada de lo que van a escuchar en las ponencias existiria tampoco yo e me titule del itam en mil novecientos noventa y nueve
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0007.wav,iba a la escuela jugaba con mis amigos mis primos y luego mi papá se convirtio en presidente de méxico y mi vida cambio e lo que voy a decir a continuación algunas de las cosas que voy a decir
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0008.wav,me fuí a hacer banca de inversión a nueva york despues me fui a hacer la maestría y el doctorado en la universidad de harvard y mientras escribia mi tésis doctoral entre en una crisis existencial
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0009.wav,van a ser controversiales van a ser controversiales primero porque las voy a decir y segundo porque lo que voy a decir es cierto y va a poner nerviosos a muchos porque son cosas que no queremos escuchar
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0010.wav,porque a pesar de que le estaban estaba cosechando muchos logros y me felicitaban mucho yo no sentia que las decisiones que estaba tomando en mi vida eran las que queria tomar
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0011.wav,pero es escencial escucharlo porque es inegable y es definitivo también va a poner nerviosos a muchos miembros de las organizaciones criminales por las mismas razones
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0012.wav,y algo tenía que cambiar y en ese momento conocí un programa de potencial humano que se llama executive programs y es revoluciono a cerca de como pensaba a cerca de mí mismo
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0013.wav,voy a hablar a cerca del papel que jugamos los miembros de la sociedad civil ante este fenomeno y de cuatro niveles de respuesta que tenemos los ciudadanos ante la violencia
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0014.wav,e acerca de mi carrera a cerca de méxico y acerca del mundo y en los últimos doce años he colaborado con el fundador de este modelo
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0015.wav,reconozco que para algunos va a ser difícil separar el hecho de que soy hijo de carlos salinas de gortari del hecho de que soy un ciudadano preocupado por la situación actual del país no se preocupen no se requiere
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0016.wav,en proyectos que van desde centros de potencial humano hasta sistemas educativos muticulturales hasta movimientos ciudadanos de paz como el movimiento inakesh por la paz
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0017.wav,para entender la importancia de lo que viene a continuación creo que méxico tenemos un problema tenemos un gran problema esto creo que hay concenso creo que nadie lo debate estamos todos de acuerdo
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0018.wav,del cual formo parte y lo menciono porque como mexicanos a veces necesitamos alguien externo que nos ayude a tener una perspectiva
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0019.wav,en lo que no estamos de acuerdo es en cual es el problema que tenemos son los zetas es el narco es el gobierno es la corrupción es la pobreza o algo más
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0020.wav,que no podemos tener por estar metidos en nuestra propia realidad desrealmente si piensas en una persona que trabaja quince horas al día
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0021.wav,yo creo que ninguno de esos es el problema no digo que no sean cosas a atender pero no vamos a poder atender ninguna de esas cosas si no resolvemos primero el verdadero problema que tenemos en méxico
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0022.wav,tan solo para poder darle de comer a su familia pues no tiene el espacio pa plantearse una realidad distinta a la que tiene quién tiene un profundo conocimiento del ser humano pero ademas tiene
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0023.wav,el verdadero problema que tenemos en méxico es que la mayoría de los mexicanos nos asumimos como victimas de nuestras circunstancias somos un país de victimas
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0024.wav,un caracter y una honorabilidad probable he visto como ha sido amenazado por la delincuencia e suprimido por gobiernos difamado por medios de comunicación y su respuesta siempre ha sido honorable y no violenta
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0025.wav,incluso historicamente siempre nos hemos asumido como victimas de alguien o de algo fuimos victimas de los españoles luego fuimos victimas de los franceses luego fuimos victimas de don porfirio
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0026.wav,este compromiso con la ética y con la no violencia es algo que en méxico necesitamos la raíz de muchos de los problemas que tenemos hoy en el país puede verse como una falta de ética
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0027.wav,luego fuimos victimas del pri también de salinas y del peje y ahora de los zetas y de los narcos y de los delincuentes y de los secuestradores perenme perenme perenme perenme
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0028.wav,ética entendida como congruencia interna no son buenas intenciones la mayoria tenemos buenas intenciones es la congrunecia entre tus decisiones y tus buenas deciciones
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0029.wav,que si eso no es ninguna de esas cosas son el problema el problema no son las cosas de las que nos sentimos victimas el problema es que nos asumimos como victimas
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0030.wav,es la solidez interna para sostener tus principios y tus compromisos a pesar de la adversidad a pesar del miedo y a pesar de la conveniencia es tener integridad es tener columna vertebral
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0031.wav,necesitamos abrir los ojos y ver que no somos victimas si dejaramos de sentirnos victimas si dejaramos de vernos como victimas como cambiaria eso nuestro país
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0032.wav,la ética no es algo que se aprende es algo que se desarrolla y se demuestra en cada una de nuestras decisiones por ejemplo imaginate haces el compromiso de pararte mañana
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0033.wav,voy a hablarles de como pasar de una sociedad que se asume como victima de las circunstancias a una sociedad responsable participativa y que toma el futuro de su país en sus propias manos
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0034.wav,voy a hablar de cuatro niveles de respuesta ciudadana ante la violencia el primer nivel y voy a hablar en en orden desde el más débil hasta el mas fuerte
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0035.wav,o te cuentas una escusa y te quedas en la cama todos hemos estado en ese momento no cuando suena el despertador y piensas sabes que creo que no es una buena idea pararme a correr ahorita
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0036.wav,elnivel más débil de respuesta ciudadana hacia la violencia es la negación y la apatia hoy en día gran parte de la sociedad mexicana está en un estado de negación
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0037.wav,porque tengo un día muy pesado tengo mucho trabajo es importante estar fresco y pensandolo bien ja sobre todo a las seis de la mañana es cuando lo piensas bien pensandolo bien creo que es mejor dedicarle esta hora a dormir
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0038.wav,ante la situación que vivimos queremos seguir haciendo nuestra vida cootidiana cuando no estamos en una situación normal estamos por decir lo menos en un momento extraordinario
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0039.wav,fijate un ente al servicio de tu comunidad no de tus compromisos y así en cualquier decisión en donde implica poner esfuerzo extra como por ejemplo cuando tienes que entregar un trabajo y ya vas tarde
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0040.wav,digamos de excepción en la vida cootidiana en nuestro país es como e la persona que tiene una grave enfermedad quiere pretender que tiene gripa y que se va a quitar sola
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0041.wav,o preparar una excusa para tenerla lista en el momento de la entrega y entregarla en vez del trabajo es un asunto de ética en méxico tenemos una gran falta de ética
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0042.wav,los mexicanos queremos pretender que méxico tiene gripa pero méxico no tiene gripa tiene cancer y si no hacemos algo al respecto ese cancer va a acabar por matarlo
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0043.wav,nos gana la conveniencia nos gana el miedo nos gana la comodidad los mexicanos tenemos grandes talentos pero somos maestros de las excusas evidentemente los problemas de corrupción
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0044.wav,necesitamos mover a la sociedad mexicana de esa negación y apatia al siguiente res nivel de respuesta ciudadana que es efectivamente ese reconocimiento y ese reconocimiento
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0045.wav,que tenemos en el país son problemas de ética pero hasta los problemas de la selección nacional de futbol son problemas de ética también no de fútbol si no como nos explicamos
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0046.wav,va a generar miedo en muchas personas el reconocer la gravedad de la situación sin embargo el miedo es mejor que la apatia porque el miedo por lo menos nos mueve a hacer algo
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0047.wav,hemos sido dos veces campeones mundiales en la sub diecisiete campeones olimpicos pero a la hora que llega el mundial no la hacemos parece que en cuanto nos volvemos profesionales perdemos el talento
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0048.wav,hay también gran parte de la ciudadanía en méxico que experimenta mucho miedo el día de hoy tenemos mucho miedo y estamos actuando en base a ese miedo
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0049.wav,no tenemos el piso sin solidez interna dinero fama reconocimiento estas cosas nos pierden el problema esta fuera de la cancha lo que vemos en la cancha es solo un efecto
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0050.wav,les voy a decir cual es el problema de actuar en base a miedo y este es el segundo nivel de respuesta ciudadana ante la violencia el miedo el problema de actuar en base al miedo es que imaginemos
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0051.wav,yo creo que todos aqui estariamos de acuerdo y probablemente todos en méxico de que muchas cosas tienen que cambiar en este país muchísimas pero yo no soy una de ellas yo estoy bien y tú también
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0052.wav,las calles en méxico están inseguras por la violencia y entonces la gente se repliega en sus casas eso hace a las calles más o menos inseguras
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0053.wav,pues tenemos un problema porque si cien millones de mexicanos o ciento catorce o los que seamos estamos bien qué va a cambiar los que tenemos que cambiar somos nosotros cualquier cambio de raíz
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0054.wav,más inseguras ahora las calles estan más solas están más inseguras tonces más nos replegamos en nuestras casas lo que hace a las calles más solas y más inseguras y más nos replegamos en nuestras casas
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0055.wav,es un cambio de las personas mientras yo estudiaba en el itam me quedaba muy claro que iba a tener una carrera política me preparé para ello todavía en el dos mil cinco que regrese del doctorado
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0056.wav,este circulo vicioso acaba con toda la sociedad replegadas en sus casa muertos de miedo más miedo que cuando estabamos en las calles necesitamos enfrentar ese miedo
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0057.wav,pensaba e buscar ser diputado local del estado de nuevo leon es mi estado natal en el dos mil seis y ahí hubo un quiebre finalmente me convencí de que el gobierno no es ni el problema
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0058.wav,necesitamos mover a la sociedad mexicana a los miembros de la sociedad mexicana que estan en ese nivel al siguiente nivel que es la acción necesitamos enfrentar nuestros miedos y retomar
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0059.wav,ni la solución a nuestros problemas el problema a la solución residen en la ciudadanía en la materia prima de nuestras instituciones políticas economicas
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0060.wav,nuestras calles nuestras ciudades nuestras colonias ahora para muchas personas el actuar requiere incluso de sentir coraje
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0061.wav,queremos mejores instituciones debemos empezar por mejores ciudadanos retomando la ultima vez me dijo cree hace cerca del gobierno los gobiernos no aparecen espontaneamente en la naturaleza
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0062.wav,del miedo pasamos al coraje dicen ya no soporto más esta situación vamos a hacer algo al respecto hoy en día este es un dato que es es muy delicado
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0063.wav,nosotros como personas los creamos son nuestras herramientas culpar al gobierno de los probllemas de nuestro país es culpar a la herramienta es como culpar al martillo por romper lo que estabas tratando de reparar
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0064.wav,e hoy en día en lo que va del dosmil diez e han registrado treinta y cinco linchamietos públicos en el país normalmente se registran uno o dos al año
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0065.wav,la realidad es que somos una sociedad muy apatica obedecemos a nuestros miedos sacrificamos nuestros principios ante la menor adversidad mentimos engañamos repartimos chismes
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0066.wav,ahora estamos viendo uno por semana esto es muestra de una sociedad que está desesperada y que esta tomando la justicia e en sus manos
